review,sentiment
재미는 있지만 갈수록 오글거림 끄고싶던거 간신히 참고 다 봤다ㅋㅋ에드워드왕자 너무 멋있 에드워드랑 이어졌으면 했는데,0
조선족은 한민족이 아니며 그들 자신조차 자랑스런 중국인이라고 생각한다는 것을 다시 한번 상기시키는 다큐. 자신들의 과오에 대한 반성은 없고 오직 변명만 들어놓고 자신들을 이해해달라고 떼쓰는 다큐.,0
"아직 못보신 분이라면... 꼭 보세요.닥치고패밀리가 진정한 패밀리,가족이 되는 과정이 웃기고도 감동적이에요. 그중 봉지커플의 로맨스는 최고. ㅅ.ㅅ",1
"배우들의 연기, 색감, 음악 모두 좋다. 대사 한줄마다 심오하고 살뜰하다. 사랑에 대한 섬세한 성찰. 시대가 변하고 기술이 발전해도 사랑의 기술은 어째서 변할듯 발전하지 않는가...계속 보게되는 영화. 가슴 속 여운이 가득하다.",1
정말 대단한영화다 자야하는시간이라 볼까말까했는데 오에스티가 익숙하더라 좋아하는음악감독의 영화 자꾸 시간날때보자 이런마음을가지려고했지만 눈이떨어지지않았다 백사십평으론부족하다 밑에쓴분처럼 몽롱하고 몽환적이며 아름답고 심플했다 하얀빛속에침윤하는동화같은 영화,1
케이블 드라마 나인 > 넘사벽 > 모든 지상파 드라마. 지상파는 제발 드라마 만들지 마라!!,0
볼만하다 요즘 가황후 약간 지루하다 너무 지질끈다. 총리와나 보시고 기황후는 다운받아서 돌려보세요 그것이진리역시 이범수 코믹연기 지존 ㅋㅋ,1
중국이란 나라는 개념을 밥말아먹었나... 딱봐도 아바타 그대로 베낀거 티난다. 쓰레기 영화란건 바로 이런 영화를 말하는듯.,0
영화 첫 부분에 많은 등장인물들을 소개해서 그런가 혼란스러웠다. 초반엔 지루해서 꺼버리고 싶은 충동이 들었지만 중반부터는 그럭저럭 무난한 편,0
최근에 쏟아져 나오는 공포 스릴러 영화 몇편들을 봐도 미적지근했다면 15년전 숨은 명작. 2시간 러닝타임 내내 몰입도 높은 영화를 만들어낸 감독의 재량이 최근 영화시장 처럼 자극적이고 상업성을 걷어내더라도 재미있을수있다를 보여주는듯 하다,1
"생존을 위한 투쟁속에서 드러나는 인간의 동물적 본능과 이기적인 본성.알수없는 원인으로 도시인들의 눈이 멀었다는 다소 비현실적인 상황을 놓고 내용이 전개 되기는 하지만,인간이라는 존재에 대해 사색하게 하고, 현재의 삶을 되돌아보게 한다",1
오늘 내용을 보니 수녀님이 목에 묵주를 걸고있네요. 묵주는 기도할때만 사용하는건데..목에 걸지 않습니다. 정확히 알고 표현을 해주었으면 하네요. 수년님들 묵주를 절대 목에걸지 않으니 주의해주세요. 보기가 안 좋네요.ㅠㅠ,0
엽기 코믹 성인 호러무비네요. 간만에 신선한 충격이네요 ^^. 일부러 B급영화로 작정하고 엽기적으로 만든것 같은데요. ㅎㅎ,1
평점올리려 10점줌.진짜보다가 뭐 이런영화가 다 있어!! 신선한 충격과 개인적인 병맛영화의 원조느낌.뭐 지금은 나이들어서 이걸보게된다면 7점주겠지만..,1
"택시에서,날개가 나오는 순간 뿜었다.그외에는 모든게 전편보다 거대해진,나름 재미있는 오락영화.이상하게,이런 종류의 영화에 집착하는 뤽베쏭이 가끔 이상해.뭔가 미국영화 흉내내는듯한 느낌?아류작의 느낌이 폴폴~싸이즈에 집착하는건,우리나라영화판도 못말리지만",0
캬. 인간의 본성에 대한 통찰력이 돋보인다. 그리고 이를 보여주는 감독의 기법도 신선하면서도 독창적이었다. 후속작인 만덜레이도 볼만합니다.,1
역사를 소재로한 토크에 개성있는 각종 시도들이 현대에 맞게 매우 재밌습니다. 앞으로 쭉 그날의 순간들을 보여주며 역사의 교훈과 이야기를 알렸으면 합니다.,1
음..상업영화라기 보단..런타임 긴 다큐에 가깝다고 해야할런지.. 조연 및 엑스트라분들의 연기의 어색함에 더불어 스토리 전개가 마치.. 프레젠테이션 발표같다고 해야 할까요.. 근래 견자단의 화려한 액션에 익숙하신분들은 다소 실망하실 수 있습니다.,0
현재 마돈나를 생각하면 옛날에 인기있었던 미녀섹시 가수라는 생각밖에안든다. 21세기의 아이콘 이라고 이름 붙이기 위해서는 경쟁자들이 너무 쟁쟁하다. 은퇴를 하면서 만들어낸 송별적인 다큐멘터리가 아닌 이상 평점을 주긴 힘들다.,0
"송전탑과 핵발전소에대한 관심이 없던 나에게 관심을 이끌어 준 밀양아리랑! 영화를 보는 내내 웃음과 눈물이 끊이지 않았습니다. 농업으로 생계를 이끌어가는 할매, 할배들의 생존권을 박탈하는 국가가 사회적 약자를 돌봐줬으면 하는 희망을 꿈꿔봅니다.",1
"어쩌다가 빌딩의 인질들을 구하고, 공항에서 비행기들 구하고, 연방준비은행 포트녹스의 골드바를 지켜낸 존이 이렇게 타락할 수 있을까? 이쯤되면 국가적 영웅으로 대접받고 있어야 할텐데 영화속의 존은 그냥 퇴물 형사일 뿐 그 이상 그 이하도 아니라 충격!",0
홍상수감독을 느껴보려했지만 철학만 가득했고 재미는 없었다 홍상수감독영화는 특유의 재미가 있는데 말이다. 영화제작이 꿈이라면 꿈을 이룬것에만 만족하는건 어떨까?,0
불행한가정속에서 자라온 남자가 유일하게 자신을 이해해주고 자신을 사랑한다고 한 낯선여자(스톡홀름신드롬)를 만나고 그속에 반전이 ㅠㅠ 약간지루한감이 있지만 흥미진진함,1
참나ㅋㅋ이게 무슨 드라마 최초 뮤지컬드라마야 이게무슨ㅋㅋ걍 다른 드라마랑 똑같구만 사랑이야기만 하고 삼각관계에 난또 뮤지컬드라마라 해서 드림하이처럼 노래로 승부하는 줄알앗더니ㅋㅋ,0
너는 이겼다. 친구여 너는 자유롭고 사랑을 받는 네 미래의 주인으로 여기에 있다. by 빠삐용 본명 앙리 샤리에르,1
처음에는 막장 소스를 신선하게 풀어가는 것 같아 잼있게 봤지만 3분의1을 넘어가자 막장중의 막장이 되어 실망스러웠음. 막장 소스를 이해할 수없는 상황에서 한꺼번에 퍼붓다가 맥없이 한큐에 해결되고 너무 유치함.그나마 초반의 신선함과 배우들의 연기에 3점,0
원래는 1점인데 3점을 주는 이유는 공포영화치고 너무 웃김. 할아버지가 굿하는 장면에서 빵터졌다. 그 어떤 코믹영화보다 나를 웃게 만들어줬다.,0
1점도 아까운 최악의 영화. 아이들이 보기엔 너무 폭력적이고 산만하기 그지없다. 유치하고 교훈도 없는 영화. 고양이 웃음소리가 진짜 더럽게 듣기싫었다. 이거두번 보다간 내가 ADHD걸릴것같았다,0
처음봤을땐 아포칼립토의 찜찜함을 벗어낼 수 없었지만 두번째 봤을때 비로소 김한민 감독의 연출의 천재성을 느낄 수 있었다보낸 내내 시간이 멎었다한국영화의 발전을 보여주는 작품,1
서세원의 젓가락(관객동원 488명) 이후 최악의 블럭버스터. 미치지 않고서야 어떻게 이렇게 이런영화를 만들수 있는건지..감독의 뇌를 해부해보고싶다.,0
모든 사랑은 매번 정점 같을 순 없다. 그것을 변화가 아닌 흐름이라고 생각한다면 넓고 안정된 바다에 다다를것이다.,1
외모 안 따지는데 정말 이 영화는 외모를 빼고 평을 할 수가 없는게 리즈 위더스푼 때문에 이야기에 개연성이 없다. 치고 박고 싸우는 두 남자가 도저히 이해가 안되서 끝까지 영화에 공감이 안됨. 금발이 너무해 때부터 미녀라는 설정이 정말 안 어울림.,0
이건 뭐지? 애들도 이해못하게 난해하고. 편집도 TV 드라마 수준. 마지막장면 뺴곤 졸리고. 넌 대체 뭐냐?,0
도대체 어디서 웃어야할지...정말 언제끝나지? 하는 생각만 여러번했음 끝까지 보느라 힘들었음 내취향은 네버 아님ㅠㅠ 남자들에 포커스를 맞춰서 그런가? 공감도 하나도안되고 하여튼 정말 별로. 남자들은 보면 재밌게 볼수있을듯,0
거장 감독님의 영화라 . 꾹참고 또 참고 보았으나 . 이 영화에서 건진거라곤 크립 가사를 처음 알게돼었다.,0
쓰레기영화! 서양인들이 바라보는 동양인이 어떤 이미지인지 보여주는 오리엔탈리즘적 영화! 건달문화가 사무라이정신으로 미화되고 정당화된 쓰레기영화!! 일본인들은 자국이미지를 서양에 잘 갈무리한덕에 지금 이런 쓰레기영화가 나올수 있는것이라 할수있지만....,0
실생활에서 발견되는 감정을 소재로 하여 엄마와 아들이라면 누구나 공감되는 이야기. 1대1화면으로 인해 캐릭터에 더 몰입하게 되는..,1
김대중 영생교들이 망쳐놓은 영화. 그럼 북괴가 나쁜 집단이지 좋은 집단이냐 ? 차인표 그 놈도 참 웃기는 놈이야. 뭘 비하해 ? 있는 사실을 말한건데.,1
전쟁영화로 시작해서 다큐멘터리로 끝. 특히 해탈한 커츠를 만난 이후에 전하고자 하는 메세지는 알겠으나 뜬금없는 장면들의 나열로 점점 메세지에 힘을 잃어버림.,0
영국 관광진흥청에서 만든 것 같은 영화. 내 인생 최악의 영화. 손 발을 오그라들게 하는 스토리와 대사 별 점 칠 너무 높다.,0
"""""""우리 아이에게는 장애가 있어요""""가 이 영화의 명대사라고 자부하지만 국민의 사회적인식 수준을 현저히 떨어뜨리는 악대사였다. (장애인이 여성의 엉덩이를 만진 장면) 장애인에게는 인간의 기본 욕구인 성욕이라는 게 전혀 없고 오로지 순수함에.(글자수부족)""",0
삶에 있어 감사함을 느끼고 등장인물의 마음을 다 느낄 수 있었던 영화윤리적인 문제로 초반부분은 의문점을 풀었으나 결국은 풀리는 깊은 감동과 여운을 준 영화. 보는 내내 눈물 흘렸지만 마음이 따뜻해졌다.,1
3엄마때문에/에게도 가족일원임에도 소외당하는 느낌을 조금 심어주고 널리고 널려서 잘 써먹지도 않는 반전으로 엔딩을 해버리네 TV없어서 영화를 동네이장님댁에서 1년에 한번 옹기종기 모여 본다면 모를까 이게 명품호러라고?이게?부럽다 뭘봐도 잼께보겠어,0
제목을 오자룡이간다라고 지었으면 오자룡이 가야지 두라마 끝날때까지 진용석이 가고있네 작가가 글을 너무 못씀.... 아오 답답하,0
반성한다! 이런 영화가 한 사람을 바꾼다. 그리고 그 사람이 세상을 바꾼다. 눈꽃의 아름다움보다 나무가 느낄 차가움을 공감해야 한다.눈으로 영화를 만들지 말자. 영혼으로 영화를 만들자영화를 만든다는 것은 재밌고 힘든 일이지만 무엇보다 가치있는일이다,1
아 놔 이거 본지 10년이 넘었는데 이걸 넘는 쓰레기를 본적 없다. 비슷한건 까불지마 정도;; 별 마이너스는 안되나?,0
구성이 너무 산만하고 영화라기 보다 다큐에 가까운데 그냥 뉴스와 인터뷰 짜집기. 가장 문제점은 주제가 먼지 애매모호함. 먼 얘기를 하고 싶었던건지 이것저것 섞어찌게 같아서 죄다 각각의 주제들이 물타기가 되어 그냥 횡설수설의 느낌,0
"아무리 코믹영화라해도 이건너무하네..지금이 무슨 쌍팔년도도 아니고 이런걸 코믹이라고..내용이나 전개나 너무나도 유치하다.관객들 한번 웃겨보려고 대놓고 너무나도 억지스럽고 유치하고 더러운 장면들이 나와서 불쾌하며,그런연기를 하는 배우가 안스럽다.",0
고어물 좋아하는 사람들은 볼만하지만 일반인(?)은 그냥 안보는게 좋을것같다. 예전에- 이런 영화를 그냥 영화고 진짜가 아니니까 봤는데 솔직히 봐서 좋을거 하나 없는 것같다.,0
"기자 평점 너무 낮네요;; 보면서 몇번이나 화도나고... 울컥하고, 이해도 하고... 왜 많은 상을 받았는지 알것같습니다.",1
김민정 혼자 악전고투하는구나...천정명과 기타 조연들의 어색한 연기...임산부에게 의사가 항정자증을 말해주는 말도 안되는 스토리...허접한 연출력....김민정 연기력 하나 빼고 모두 별로였다..,0
주인공 귀여워서3점 준다 곰티비에서 무료인데다 평점이8점대라 봤는데 집중안되는 연결과 가끔 오글오글거리는 장면때문에 보다가 끄고싶었지만 어쨋는 인내하고 봤음 완벽한 초딩영화이니 남자분들은 절대보시지 않는것이 정신건강에 도움이 됩니다,0
"책을 본 후에 접해서 그런지 원작과 거리가 먼 각색 등이 엉성하게 비춰졌다. 미국인이 프랑스인으로 나오는 것부터 어색한데다 배경과 갈등, 감동 등의 요소들이 제대로 그려지지 않은 아쉬움 가득한 많이 부족한 영화. 아쉬움 그 자체...",0
운수좋은날 보면서 울뻔했음.. 그림도 너무 좋고.. 우리나라 애니 많이 나왔으면 좋겠어요 ㅠㅠ 너무 좋았어요,1
간만에 만난 망작이네요 다시점 시도 좋았고 중반까지도 좋았으나 말미에 엠뷸런스 틀어버릴때 황당 그 자체,0
"연출, 연기 내용 전부다 삼류 수준... 보기 전에 평점 부터 확인하고 봤는데.. 속았다. 2차 대전 관련된 영화 초전관람이라면 시대적 배경에 신기해서 눈여겨 보기라도 하겠지만.. 전쟁 영화 조금 봐 오던 매니아에겐 삼류 영화 ..후반까지 꾹참다가삭제",0
